cells,UMAP1,UMAP2
cy98_CD45pos_2_S333,3.9154646,14.645167
cy98_CD45pos_2_S291,0.84922516,12.980597
cy98_CD45pos_1_S225,-1.1878653,10.924999
cy98_CD45pos_2_S298,5.718168,2.4291515
cy110_CD45neg_CD90neg_S68,8.047356,8.638359
cy98_CD45pos_2_S302,3.664742,15.665784
cy98_CD45pos_2_S337,3.6489244,14.200677
cy103_CD45pos_S225,-0.4558603,4.3813157
cy110_CD45neg_CD90neg_S135,8.076141,9.255587
cy103_CD45neg_CD90neg_S60,11.133838,3.376735
cy103_CD45neg_CD90neg_S28,14.003765,5.0632176
cy110_CD45pos_S331,4.548199,0.8992412
cy110_CD45neg_CD90neg_S184,9.017237,6.9880843
cy103_CD45neg_CD90neg_S68,11.174668,7.9656725
cy103_CD45neg_CD90neg_S16,10.953774,6.3536263
cy110_CD45pos_S297,4.458355,1.1469138
cy103_CD45pos_S282,-0.15697335,6.40582
cy103_CD45neg_CD90neg_S18,13.225533,7.3227897
cy110_CD45neg_CD90neg_S190,8.14169,9.106848
cy110_CD45pos_S342,1.449372,13.073107
cy110_CD45pos_S329,4.622884,1.1331799
cy103_CD45pos_S224,-1.0529498,5.782825
cy110_CD45neg_CD90neg_S120,7.982778,8.663825
cy103_CD45neg_CD90neg_S64,12.422263,7.2358894
cy110_CD45pos_S308,1.5654477,11.431184
cy103_CD45pos_S195,4.9367237,2.2842095
cy103_CD45neg_CD90neg_S1,4.1148767,8.924452
cy103_CD45neg_CD90neg_S30,13.239735,8.290317
cy103_CD45pos_S247,-0.90139765,5.8225026
cy110_CD45pos_S358,4.8464,0.6723838
cy110_CD45pos_S313,4.6576347,1.0500264
cy103_CD45pos_S278,4.538159,5.638875
cy103_CD45pos_S204,-0.88793844,5.0043936
cy103_CD45neg_CD90neg_S25,13.405658,6.682157
cy110_CD45pos_S332,4.5718393,1.2867022
cy103_CD45pos_S222,-0.7469279,10.051116
cy103_CD45pos_S220,4.5338464,13.424724
cy103_CD45pos_S265,4.4581847,13.665074
cy103_CD45neg_CD90neg_S77,5.358811,1.2721593
cy103_CD45neg_CD90neg_S13,6.7406945,2.040815
cy103_CD45pos_S196,4.404367,13.642995
cy103_CD45pos_S268,-0.6765504,6.3239737
cy103_CD45neg_CD90neg_S27,5.3646936,5.2925005
cy103_CD45neg_CD90neg_S35,12.184842,5.641779
cy110_CD45pos_S336,4.6656,0.7837959
cy103_CD45pos_S267,3.0448878,13.101184
cy110_CD45neg_CD90neg_S115,7.8946276,8.185833
cy110_CD45pos_S352,3.7636821,2.7728558
cy103_CD45neg_CD90neg_S45,11.285926,8.211602
cy110_CD45pos_S381,4.9472456,0.35610202
cy103_CD45neg_CD90neg_S52,13.342194,8.363585
cy110_CD45pos_S303,5.2741675,1.1528329
cy103_CD45pos_S253,3.5230184,13.1932
cy110_CD45pos_S339,4.6912184,2.4787376
cy103_CD45pos_S273,5.40615,1.8095448
cy103_CD45pos_S245,1.1378263,10.290523
cy103_CD45pos_S260,-0.43763092,5.195596
cy110_CD45neg_CD90neg_S117,7.967384,8.925973
cy110_CD45pos_S363,5.0699773,2.3022883
cy110_CD45pos_S292,5.068224,12.102254
cy103_CD45pos_S199,-0.07816355,4.6144996
cy103_CD45pos_S230,-0.3158298,4.062626
cy103_CD45pos_S249,4.34732,12.15262
cy110_CD45pos_S326,4.6291285,0.70933825
cy103_CD45pos_S250,0.5105206,3.6314418
cy103_CD45pos_S248,1.346718,9.747051
cy103_CD45neg_CD90neg_S24,12.5843935,7.778688
cy103_CD45neg_CD90neg_S11,11.449009,7.76638
cy110_CD45pos_S378,8.203953,7.692159
cy110_CD45pos_S370,4.626586,1.0081135
cy110_CD45neg_CD90neg_S132,7.7648134,8.289208
cy110_CD45neg_CD90neg_S128,8.001313,8.671993
cy103_CD45neg_CD90neg_S87,12.582298,7.59385
cy103_CD45pos_S229,2.180695,11.007473
cy103_CD45pos_S285,3.387156,10.125478
cy103_CD45pos_S264,4.869801,14.235047
cy103_CD45neg_CD90neg_S94,12.851501,7.797742
cy103_CD45neg_CD90neg_S57,10.659848,5.3836546
cy110_CD45neg_CD90neg_S97,8.216035,7.623875
cy110_CD45neg_CD90neg_S123,7.9949274,7.440626
cy103_CD45neg_CD90neg_S7,12.928504,8.578115
cy103_CD45neg_CD90neg_S49,13.843789,7.9380913
cy103_CD45neg_CD90neg_S58,12.169547,7.6395497
cy103_CD45neg_CD90neg_S20,12.910223,7.6710734
cy110_CD45pos_S290,4.7905345,0.5127957
cy103_CD45pos_S238,4.5037804,13.11323
cy103_CD45pos_S209,0.63525295,9.492147
cy103_CD45pos_S228,5.164456,13.932637
cy110_CD45pos_S291,4.4094067,0.6789954
cy103_CD45pos_S227,4.8641586,14.508466
cy110_CD45neg_CD90neg_S114,7.8441095,8.535492
cy110_CD45pos_S354,4.519489,0.6042717
cy110_CD45pos_S300,4.9444003,0.2934295
cy103_CD45neg_CD90neg_S79,12.751055,7.1009398
cy103_CD45neg_CD90neg_S88,11.303256,7.629651
cy103_CD45neg_CD90neg_S38,12.330376,5.157112
cy103_CD45pos_S275,4.21149,12.317254
cy103_CD45pos_S244,3.795834,2.7355824
cy110_CD45neg_CD90neg_S110,8.1289015,9.172919
cy103_CD45pos_S276,4.1203794,9.086133
cy103_CD45neg_CD90neg_S9,12.768519,7.8566475
cy103_CD45neg_CD90neg_S61,9.620533,4.547032
cy103_CD45pos_S235,3.2256348,12.499031
cy103_CD45neg_CD90neg_S23,4.4096127,9.100352
cy103_CD45pos_S252,5.135117,13.477207
cy110_CD45pos_S296,5.8322473,1.0284563
cy103_CD45neg_CD90neg_S78,13.496788,7.2938857
cy103_CD45pos_S258,1.1176674,10.37258
cy110_CD45pos_S317,4.855815,1.1267867
cy110_CD45pos_S375,5.0553703,1.274345
cy110_CD45pos_S307,3.7185874,2.8400118
cy110_CD45neg_CD90neg_S153,9.278048,6.8555765
cy103_CD45pos_S251,10.0166855,3.9366543
cy103_CD45neg_CD90neg_S95,12.52613,8.15854
cy103_CD45pos_S274,5.517671,1.6505101
cy103_CD45neg_CD90neg_S22,13.01552,6.6751184
cy103_CD45neg_CD90neg_S51,12.732638,7.6679006
cy110_CD45pos_S299,1.3737757,10.500241
cy110_CD45pos_S314,4.3469257,6.650207
cy103_CD45pos_S223,-0.42327482,8.024911
cy110_CD45neg_CD90neg_S129,7.9694366,9.072938
cy103_CD45pos_S231,-1.0587497,4.806819
cy110_CD45pos_S316,4.7918906,1.590625
cy103_CD45neg_CD90neg_S76,12.976251,8.4784775
cy110_CD45neg_CD90neg_S182,7.7431264,7.5662827
cy103_CD45pos_S226,4.414791,13.745743
cy110_CD45pos_S334,2.1710074,9.693219
cy103_CD45neg_CD90neg_S80,14.075088,8.192677
cy110_CD45neg_CD90neg_S160,7.7947807,8.024864
cy110_CD45pos_S373,10.158824,4.078863
cy110_CD45neg_CD90neg_S152,8.500341,7.8901625
cy103_CD45pos_S218,4.811194,5.8528867
cy103_CD45pos_S242,-1.5669826,0.46391279
cy110_CD45neg_CD90neg_S121,7.8527017,9.009385
cy110_CD45pos_S294,2.8983169,10.860378
cy103_CD45pos_S233,4.9102697,5.241543
cy103_CD45neg_CD90neg_S43,13.674772,8.411378
cy110_CD45neg_CD90neg_S162,8.279949,8.64962
cy103_CD45pos_S203,3.7962244,13.462631
cy103_CD45neg_CD90neg_S63,11.720662,8.04762
cy110_CD45neg_CD90neg_S165,9.191722,6.887249
cy103_CD45pos_S239,0.651576,3.9076948
cy110_CD45neg_CD90neg_S168,7.899118,8.108074
cy110_CD45neg_CD90neg_S139,8.034364,8.575176
cy110_CD45pos_S293,5.006249,0.25006464
cy103_CD45pos_S234,0.29798868,4.622506
cy110_CD45neg_CD90neg_S106,7.956452,8.619756
cy103_CD45pos_S279,4.50963,15.3125725
cy110_CD45neg_CD90neg_S138,7.905708,8.824997
cy103_CD45pos_S283,2.8789558,12.258755
cy103_CD45neg_CD90neg_S69,3.9246607,9.267804
cy103_CD45pos_S217,-0.88305014,5.1964865
cy110_CD45pos_S328,5.388066,0.96725416
cy103_CD45neg_CD90neg_S73,13.253999,7.9006944
cy110_CD45pos_S338,0.922509,9.847196
cy110_CD45neg_CD90neg_S157,7.7712803,7.8993373
cy110_CD45pos_S325,4.9222116,1.1524515
cy110_CD45pos_S374,2.046992,10.045763
cy110_CD45pos_S382,4.8830276,1.0660527
cy103_CD45pos_S205,-0.71250486,4.259521
cy103_CD45pos_S272,5.2342134,13.550063
cy103_CD45pos_S246,-0.96928877,4.405029
cy110_CD45pos_S289,4.5654783,0.7412698
cy110_CD45pos_S298,5.4919267,0.98524916
cy103_CD45pos_S236,-0.97715986,5.7743998
cy110_CD45pos_S318,4.664107,1.1852889
cy103_CD45pos_S241,4.764517,1.1344895
cy103_CD45neg_CD90neg_S72,12.923926,7.8498654
cy103_CD45pos_S197,0.18619978,3.4045186
cy103_CD45pos_S219,3.9586675,15.123932
cy103_CD45pos_S277,0.11133046,5.080702
cy110_CD45pos_S355,2.9841135,10.548749
cy110_CD45neg_CD90neg_S161,7.78594,8.518624
cy103_CD45neg_CD90neg_S56,13.642224,8.079822
cy110_CD45pos_S379,5.3510284,0.9645791
cy103_CD45pos_S256,0.010657998,4.5003505
cy103_CD45neg_CD90neg_S42,13.657651,7.165037
cy103_CD45neg_CD90neg_S82,13.259002,8.546171
cy110_CD45pos_S366,3.7604241,13.949061
cy103_CD45neg_CD90neg_S3,13.416144,7.409518
cy110_CD45neg_CD90neg_S98,8.010178,9.048836
cy103_CD45neg_CD90neg_S14,12.218816,7.804601
cy103_CD45neg_CD90neg_S19,12.325672,8.001601
cy110_CD45neg_CD90neg_S166,7.6461577,7.93087
cy103_CD45pos_S266,1.5161697,9.096452
cy110_CD45pos_S302,0.9760934,11.792081
cy110_CD45pos_S310,9.540357,6.4326777
cy103_CD45pos_S213,4.5141954,15.114041
cy103_CD45neg_CD90neg_S33,12.335358,8.042052
cy110_CD45pos_S330,5.428161,0.9756937
cy110_CD45pos_S376,3.8132474,2.8604167
cy103_CD45pos_S200,-1.3513683,5.680484
cy110_CD45neg_CD90neg_S140,7.7546725,8.567532
cy110_CD45neg_CD90neg_S169,7.8058844,7.7884936
cy110_CD45neg_CD90neg_S107,7.880713,8.364995
cy103_CD45neg_CD90neg_S75,9.115953,6.641424
cy110_CD45neg_CD90neg_S118,7.754306,7.8967133
cy110_CD45pos_S351,4.937706,1.3953813
cy103_CD45neg_CD90neg_S4,11.954464,5.1230807
cy103_CD45neg_CD90neg_S47,11.352402,8.10874
cy103_CD45neg_CD90neg_S89,14.133669,7.7347426
cy110_CD45pos_S323,4.4487658,1.428366
cy103_CD45pos_S216,3.0273597,10.985463
cy110_CD45neg_CD90neg_S163,8.007993,8.798964
cy103_CD45pos_S254,-0.8138204,5.993164
cy103_CD45neg_CD90neg_S26,12.3284445,7.1260314
cy110_CD45pos_S309,4.9984813,0.38525847
cy103_CD45pos_S280,0.91295093,9.375513
cy103_CD45pos_S271,4.8522377,14.158624
cy103_CD45pos_S214,6.0524564,1.7282896
cy103_CD45neg_CD90neg_S90,2.715584,12.141963
cy110_CD45neg_CD90neg_S189,9.044602,7.156352
cy103_CD45pos_S262,0.19324282,3.3710356
cy103_CD45neg_CD90neg_S37,2.5071144,12.530168
cy103_CD45pos_S201,-0.8813598,4.4612336
cy110_CD45pos_S357,5.1548433,0.3870823
cy103_CD45neg_CD90neg_S36,11.655819,7.902737
cy103_CD45pos_S243,4.135807,13.492894
cy103_CD45neg_CD90neg_S32,13.178851,8.1095495
cy103_CD45pos_S194,4.846341,14.920343
cy103_CD45pos_S232,4.306832,12.336544
cy110_CD45pos_S337,6.507878,1.3767843
cy103_CD45pos_S198,0.96871245,3.792451
cy103_CD45pos_S259,3.7781496,13.462086
cy103_CD45neg_CD90neg_S39,12.818092,8.7160225
cy103_CD45pos_S257,0.62621117,4.1378736
cy103_CD45pos_S286,5.017061,14.044026
cy103_CD45neg_CD90neg_S15,11.355988,4.715228
cy103_CD45pos_S221,0.1370286,3.3738823
cy110_CD45pos_S362,4.6735716,1.1147963
cy110_CD45pos_S345,4.583993,0.9844368
cy103_CD45neg_CD90neg_S70,13.440988,8.281597
cy103_CD45neg_CD90neg_S44,13.153395,8.333812
cy110_CD45neg_CD90neg_S167,7.7908907,8.036985
cy103_CD45pos_S270,13.0587,8.2548065
cy110_CD45neg_CD90neg_S150,10.511507,8.357934
cy110_CD45pos_S333,4.7862535,1.9186246
cy103_CD45pos_S215,3.8992934,12.687246
cy103_CD45neg_CD90neg_S50,5.427965,1.143887
cy103_CD45pos_S212,4.464883,13.867968
cy103_CD45neg_CD90neg_S71,13.257588,8.246714
cy103_CD45pos_S193,0.738196,4.0576878
cy110_CD45neg_CD90neg_S103,7.893774,8.635907
cy103_CD45pos_S206,5.0449576,5.198547
cy110_CD45pos_S350,4.511822,1.2553742
cy103_CD45neg_CD90neg_S85,14.207116,7.5579247
cy103_CD45pos_S281,3.1145852,13.173786
cy103_CD45pos_S207,0.3392925,3.33601
cy110_CD45pos_S315,4.6705947,0.9279207
cy103_CD45neg_CD90neg_S21,11.591622,6.726378
cy110_CD45neg_CD90neg_S149,7.8454185,8.612668
cy110_CD45neg_CD90neg_S145,8.0355215,9.22751
cy103_CD45neg_CD90neg_S55,13.719492,8.084929
cy103_CD45neg_CD90neg_S66,12.611168,7.645615
cy103_CD45neg_CD90neg_S54,12.807716,7.396208
cy110_CD45pos_S347,1.7111737,10.972134
cy103_CD45pos_S240,4.0725956,8.864889
cy103_CD45neg_CD90neg_S46,14.017906,8.013511
cy103_CD45neg_CD90neg_S8,13.262775,3.0481892
cy103_CD45pos_S255,0.8242504,3.416442
cy110_CD45pos_S371,5.1036158,0.5892746
cy103_CD45neg_CD90neg_S81,12.863748,7.297227
cy103_CD45pos_S237,2.7280326,10.240718
cy103_CD45neg_CD90neg_S62,13.8802185,6.2709746
cy110_CD45neg_CD90neg_S147,7.7870226,7.631016
cy103_CD45neg_CD90neg_S67,4.7349896,12.648857
cy110_CD45pos_S322,5.03861,0.27179766
cy103_CD45neg_CD90neg_S31,13.157052,8.112829
cy103_CD45neg_CD90neg_S12,11.219469,6.7373376
cy110_CD45pos_S369,3.1857185,12.994119
cy110_CD45pos_S311,5.1969438,1.3760625
cy110_CD45neg_CD90neg_S180,7.850789,8.998759
cy110_CD45pos_S377,2.019606,9.846753
cy103_CD45pos_S208,2.3395505,9.723511
cy103_CD45pos_S211,0.58566064,3.7437627
cy110_CD45pos_S295,4.510248,1.7836319
CY116CD45neg_CD90neg_S284,5.786045,1.2011613
CY116CD45neg_CD90neg_S196,1.8912175,13.379232
CY106_CD45neg_CD90neg_S341,9.598623,8.542105
CY106_CD45neg_CD90neg_S291,9.987246,8.747384
CY106_CD45neg_CD90neg_S301,10.167866,8.372159
CY106_CD45neg_CD90neg_S378,10.491876,8.767324
CY106_CD45neg_CD90neg_S310,10.461092,8.072359
CY106_CD45neg_CD90neg_S354,9.768747,7.368785
CY106_CD45neg_CD90neg_S292,9.564745,8.638167
CY106_CD45neg_CD90neg_S302,10.079246,8.349587
CY106_CD45neg_CD90neg_S294,10.070583,8.612141
CY106_CD45neg_CD90neg_10cells_S289,10.237407,8.674208
CY106_CD45neg_CD90neg_S374,9.600398,8.412476
CY106_CD45neg_CD90neg_S382,11.245301,7.3673196
CY106_CD45neg_CD90neg_S326,10.072248,8.705444
CY106_CD45neg_CD90neg_S297,9.548469,8.009266
CY106_CD45neg_CD90neg_S356,9.07448,7.0022235
CY106_CD45neg_CD90neg_S328,9.932516,8.270317
CY106_CD45neg_CD90neg_S338,9.768661,8.627218
CY106_CD45neg_CD90neg_S323,8.938195,7.298747
CY106_CD45neg_CD90neg_S308,10.009526,8.760992
CY106_CD45neg_CD90neg_S344,9.729543,8.456724
CY106_CD45neg_CD90neg_S365,9.586838,8.085216
CY106_CD45neg_CD90neg_S320,8.678292,6.2824016
CY106_CD45neg_CD90neg_S327,10.228126,8.43743
CY106_CD45neg_CD90neg_S366,9.665989,8.674566
MGH00478_CD45pos_1_S211,3.4620867,12.544479
MGH00478_CD45pos_1_S193,1.8989066,11.663431
cy126_CD45pos_1_S16,3.136931,13.827328
MGH00478_CD45pos_2_S353,-0.69920725,10.744958
cy126_CD45pos_2_S123,3.6206646,13.592027
cy126_CD45pos_1_S1,3.7410853,12.73243
MGH00478_CD45pos_1_S286,-1.7912469,12.822193
cy126_CD45pos_2_S155,-2.7268488,11.040994
MGH00478_CD45pos_1_S257,1.3630099,11.49809
MGH00478_CD45pos_2_S377,1.1227521,11.9061
MGH00478_CD45pos_1_S279,1.6894431,10.32156
MGH00478_CD45pos_2_S327,3.9154713,13.585154
cy126_CD45pos_1_S88,-0.24367574,16.381834
MGH00478_CD45pos_1_S195,-0.8700588,10.900025
cy126_CD45pos_2_S134,1.8585316,13.958256
MGH00478_CD45pos_2_S363,0.4434529,10.286776
cy126_CD45pos_1_S79,3.5349157,13.101315
cy126_CD45pos_1_S8,-0.4497611,16.408934
MGH00478_CD45pos_1_S210,3.4204528,13.618049
MGH00478_CD45pos_1_S215,-0.28845775,4.190947
MGH00478_CD45pos_1_S203,-0.88899326,10.335013
MGH00478_CD45pos_2_S313,3.0665054,13.912785
MGH00478_CD45pos_1_S234,1.7660706,10.028459
cy126_CD45pos_1_S10,5.143522,14.070659
MGH00478_CD45pos_1_S282,1.3798218,13.255724
MGH00478_CD45pos_2_S319,1.2360734,12.150945
MGH00478_CD45pos_1_S229,2.602178,12.867768
MGH00478_CD45pos_1_S232,2.1720421,11.676009
MGH00478_CD45pos_2_S292,-1.99764,9.873192
MGH00478_CD45pos_2_S316,-1.66153,9.458871
MGH00478_CD45pos_1_S230,-0.30794865,5.523468
cy126_CD45pos_2_S117,2.6518877,12.871034
cy126_CD45pos_2_S181,2.0696466,10.716249
MGH00478_CD45pos_1_S214,-1.7270166,9.792732
MGH00478_CD45pos_2_S376,0.091266714,11.827109
MGH00478_CD45pos_1_S225,1.2916691,12.208788
MGH00478_CD45pos_1_S216,-1.5819708,11.518152
MGH00478_CD45pos_2_S356,1.7158144,5.987194
MGH00478_CD45pos_1_S244,2.298547,13.8481455
MGH00478_CD45pos_2_S289,1.3967851,12.437287
MGH00478_CD45pos_1_S287,2.6783836,12.823327
cy126_CD45pos_1_S22,-0.45750108,6.91837
MGH00478_CD45pos_1_S251,1.2572072,11.319665
MGH00478_CD45pos_2_S324,1.3435137,12.718458
MGH00478_CD45pos_2_S351,1.2985305,11.938121
MGH00478_CD45pos_1_S263,2.1262,10.038805
MGH00478_CD45pos_2_S379,0.2578553,4.899838
cy126_CD45pos_1_S89,-1.2397143,9.9838
cy126_CD45pos_1_S21,0.1142153,15.797712
MGH00478_CD45pos_2_S320,0.8440726,13.011862
cy126_CD45pos_1_S30,-0.28819814,16.041765
cy126_CD45pos_1_S66,2.003008,9.724324
cy126_CD45pos_2_S164,-0.00429646,16.33041
MGH00478_CD45pos_1_S259,4.5136404,13.375594
MGH00478_CD45pos_1_S201,-0.095161,5.213263
MGH00478_CD45pos_1_S231,2.9482188,11.884638
cy126_CD45pos_2_S172,3.5381777,13.75624
MGH00478_CD45pos_2_S368,-0.3013087,5.0147905
MGH00478_CD45pos_1_S260,1.9547033,9.845504
MGH00478_CD45pos_2_S362,2.137276,9.642261
MGH00478_CD45pos_2_S293,0.66378254,5.127445
MGH00478_CD45pos_2_S291,1.472198,12.809198
cy126_CD45pos_2_S158,1.969468,11.344184
MGH00478_CD45pos_1_S256,2.3219736,11.933082
MGH00478_CD45pos_2_S328,0.5485816,9.809989
cy126_CD45pos_2_S173,-2.06814,9.7941
cy126_CD45pos_1_S78,-2.438044,10.1332655
MGH00478_CD45pos_2_S312,1.2477713,4.953539
MGH00478_CD45pos_2_S332,4.8885756,14.205234
MGH00478_CD45pos_2_S344,5.4156294,5.280122
cy126_CD45pos_2_S152,5.3976007,2.9065964
cy126_CD45pos_1_S28,-0.6105299,5.5723243
MGH00478_CD45pos_2_S369,-1.2273905,10.66769
MGH00478_CD45pos_2_S371,-1.5460931,10.6797905
cy126_CD45pos_1_S87,0.8102909,10.074718
MGH00478_CD45pos_1_S284,0.9101814,10.44927
MGH00478_CD45pos_2_S339,1.6893096,10.097454
cy126_CD45pos_1_S3,-1.1058123,9.697696
MGH00478_CD45pos_2_S373,-0.52401596,4.8965883
MGH00478_CD45pos_2_S374,-1.0388098,11.699919
cy126_CD45pos_2_S114,-0.36336997,15.00411
MGH00478_CD45pos_2_S350,3.4313204,13.320288
MGH00478_CD45pos_2_S383,0.026656108,11.238249
MGH00478_CD45pos_2_S341,2.3920755,12.350413
cy126_CD45pos_2_S130,0.52294165,15.084181
cy126_CD45pos_2_S137,1.513894,13.276609
MGH00478_CD45pos_1_S202,0.15503871,4.5726337
MGH00478_CD45pos_2_S340,-1.054392,10.186353
MGH00478_CD45pos_2_S337,0.45901337,10.580144
cy126_CD45pos_1_S27,3.3853528,13.071511
cy126_CD45pos_2_S180,-0.22904274,16.388796
cy126_CD45pos_2_S175,-0.46376666,16.047537
MGH00478_CD45pos_1_S270,2.0261421,9.71236
MGH00478_CD45pos_1_S218,1.4163688,9.836688
MGH00478_CD45pos_1_S196,4.4414124,13.478369
MGH00478_CD45pos_2_S360,2.4397533,9.899549
MGH00478_CD45pos_2_S343,-0.48219073,6.408373
MGH00478_CD45pos_1_S253,1.6765227,10.951449
MGH00478_CD45pos_2_S301,1.9717985,9.116916
cy126_CD45pos_2_S166,1.1511492,12.619812
MGH00478_CD45pos_1_S219,2.398943,13.255652
MGH00478_CD45pos_1_S248,3.277777,12.646424
cy126_CD45pos_2_S177,4.6183867,13.925677
MGH00478_CD45pos_2_S347,-1.5554893,10.132393
cy126_CD45pos_1_S57,2.2876909,13.305537
MGH00478_CD45pos_1_S264,-1.3159595,9.99521
cy126_CD45pos_1_S54,4.6088977,1.3958068
cy126_CD45pos_2_S190,2.3461757,12.940798
MGH00478_CD45pos_2_S308,0.8520899,4.9048615
MGH00478_CD45pos_1_S205,0.35498807,11.507435
MGH00478_CD45pos_2_S310,2.7861562,15.126099
cy126_CD45pos_1_S31,1.6720375,9.591283
MGH00478_CD45pos_2_S354,-0.34890303,5.4809427
cy126_CD45pos_1_S39,2.205742,9.339526
MGH00478_CD45pos_2_S349,0.26012668,6.0612864
MGH00478_CD45pos_1_S206,1.8806635,9.347046
MGH00478_CD45pos_1_S200,0.8422067,11.771515
cy126_CD45pos_1_S6,-0.21124509,16.459377
MGH00478_CD45pos_1_S268,4.340821,14.194445
MGH00478_CD45pos_2_S370,1.4269853,13.639604
MGH00478_CD45pos_1_S261,0.0130796665,6.3607073
MGH00478_CD45pos_2_S364,4.6084476,15.040564
cy126_CD45pos_2_S185,-0.18465377,16.510418
cy126_CD45pos_1_S62,1.8361762,9.28988
MGH00478_CD45pos_2_S380,0.7518493,10.643433
MGH00478_CD45pos_1_S224,2.2180502,10.194083
cy126_CD45pos_1_S53,5.196625,2.02595
cy126_CD45pos_1_S25,1.5581696,12.411787
MGH00478_CD45pos_1_S194,4.646797,6.2878714
MGH00478_CD45pos_1_S245,1.170707,10.441357
MGH00478_CD45pos_2_S330,-0.50973785,11.716965
MGH00478_CD45pos_1_S249,0.055891417,5.6203594
cy126_CD45pos_2_S132,1.6249448,11.99187
MGH00478_CD45pos_1_S265,2.5329714,11.808844
MGH00478_CD45pos_2_S315,1.4977187,13.147127
MGH00478_CD45pos_1_S227,-1.5631665,5.9954453
MGH00478_CD45pos_2_S338,6.347423,1.0671519
MGH00478_CD45pos_1_S212,3.3902729,13.134729
cy126_CD45pos_1_S75,-2.018894,9.933472
MGH00478_CD45pos_1_S252,1.2215501,12.445896
MGH00478_CD45pos_2_S381,1.0209795,6.0671897
cy126_CD45pos_1_S86,-0.2463119,16.409786
cy126_CD45pos_1_S49,1.2883474,11.741193
MGH00478_CD45pos_1_S258,2.0004857,11.915409
MGH00478_CD45pos_1_S226,4.8140087,14.2568245
MGH00478_CD45pos_1_S223,1.5133717,10.010769
cy126_CD45pos_2_S183,2.0950933,13.577487
cy126_CD45pos_1_S56,2.3850694,13.674324
MGH00478_CD45pos_2_S302,1.7986755,6.170556
cy126_CD45pos_2_S191,5.4345813,2.707342
cy126_CD45pos_1_S23,2.4769557,13.949418
cy126_CD45pos_2_S135,6.5440307,2.2195494
cy126_CD45pos_2_S97,2.256816,12.388718
cy126_CD45pos_1_S93,-0.22003415,5.245342
MGH00478_CD45pos_2_S358,0.7782091,5.883272
cy126_CD45pos_1_S67,2.7527456,12.630807
cy126_CD45pos_2_S139,6.2909427,2.281245
MGH00478_CD45pos_1_S272,1.627996,11.367825
MGH00478_CD45pos_1_S278,1.9440072,10.849515
MGH00478_CD45pos_2_S322,0.0028241843,15.993359
cy126_CD45pos_1_S90,3.1266599,13.867013
cy126_CD45pos_2_S148,5.5870113,2.6576965
cy126_CD45pos_2_S119,4.556201,14.15862
MGH00478_CD45pos_1_S237,2.8072317,13.78067
MGH00478_CD45pos_2_S345,0.50857013,9.667996
MGH00478_CD45pos_1_S285,2.4253933,12.8699875
cy126_CD45pos_1_S59,1.2063632,10.442882
MGH00478_CD45pos_1_S255,1.2556688,12.431399
MGH00478_CD45pos_1_S197,-0.7434237,11.494371
cy126_CD45pos_2_S100,3.5854664,13.870009
MGH00478_CD45pos_2_S306,0.84803045,12.324939
cy126_CD45pos_1_S70,6.5253067,1.2160985
cy126_CD45pos_2_S108,3.8714266,14.015212
MGH00478_CD45pos_1_S208,0.6131685,4.8190846
MGH00478_CD45pos_2_S359,-1.0579766,14.46442
cy126_CD45pos_1_S81,-0.11474,16.129526
MGH00478_CD45pos_1_S209,1.5066502,12.066413
MGH00478_CD45pos_1_S274,1.0844035,13.378846
MGH00478_CD45pos_2_S372,-0.3085907,10.741725
MGH00478_CD45pos_1_S238,-1.8167794,9.558289
cy126_CD45pos_2_S178,-0.8663379,10.502879
cy126_CD45pos_2_S112,-2.531652,10.479875
cy126_CD45pos_2_S184,-0.24958369,16.144007
cy126_CD45pos_2_S182,-0.5353524,16.242105
cy126_CD45pos_1_S17,5.5406704,2.5980916
cy126_CD45pos_2_S144,4.285626,14.073703
cy126_CD45pos_2_S160,2.726914,12.935117
cy126_CD45pos_2_S187,3.488477,14.132964
MGH00478_CD45pos_2_S303,1.0614402,12.809431
MGH00478_CD45pos_1_S213,2.7795193,13.649229
cy126_CD45pos_2_S174,-0.3280048,16.29469
MGH00478_CD45pos_2_S361,0.3683878,5.2893596
cy126_CD45pos_1_S92,1.6228052,12.578358
MGH00478_CD45pos_2_S307,0.74328566,11.064867
MGH00478_CD45pos_1_S266,1.6184973,13.224898
MGH00478_CD45pos_2_S326,0.28293857,5.912031
cy126_CD45pos_2_S170,2.130818,12.85729
cy126_CD45pos_2_S120,-0.03943325,12.40733
MGH00478_CD45pos_2_S329,-0.50299054,10.524353
cy126_CD45pos_1_S36,1.5738325,11.4504175
MGH00478_CD45pos_1_S276,2.5458193,13.385695
cy126_CD45pos_1_S48,4.781909,14.945517
cy126_CD45pos_2_S176,6.387303,1.1390971
MGH00478_CD45pos_1_S243,0.8007726,9.925905
MGH00478_CD45pos_1_S262,-1.897806,9.766316
MGH00478_CD45pos_1_S198,2.212918,12.965848
cy126_CD45pos_1_S35,2.80652,12.766917
MGH00478_CD45pos_1_S221,1.9955353,9.540709
MGH00478_CD45pos_2_S382,4.300055,14.43259
MGH00478_CD45pos_1_S277,0.059220094,5.2905235
cy126_CD45pos_1_S65,4.549361,15.026365
cy126_CD45pos_1_S77,-0.3323941,16.26637
cy126_CD45pos_1_S12,2.413709,13.505334
MGH00478_CD45pos_1_S241,1.6052449,13.160746
MGH00478_CD45pos_2_S346,0.12912089,11.793976
